,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
2062,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,25,22,6,no
2063,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no
2064,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no
2065,SUBARU Impreza Wagon,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,station wagon,6,17,23,19,5,no
2066,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,19,25,21,6,no
2067,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,25,22,6,no
2068,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no
2069,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no
2070,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,9.5,20,27,22,6,yes
2071,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,small car,9.5,20,27,22,6,yes
2072,SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,small car,6,17,24,20,6,no
2073,SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,small car,6,18,24,20,6,no
2074,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,19,25,21,6,no
2075,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,20,27,22,6,no
2076,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,20,27,22,6,no
2077,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,small car,6,20,27,22,6,no
2078,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,small car,6,20,27,22,6,no
2079,SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,small car,6,17,24,20,6,no
2080,SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,small car,6,18,24,20,6,no
2081,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,6,19,25,21,6,no
2082,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,6,20,27,22,6,no
2083,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,small car,6,20,27,22,6,no
2084,SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,FA,small car,6,17,24,20,6,no
2085,SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,CA,small car,6,17,24,20,6,no
2086,SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,station wagon,6,17,23,19,5,no
2087,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,19,25,21,6,no
2088,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,25,22,6,no
2089,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no
2090,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no
2091,SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,station wagon,6,17,23,19,5,no
2092,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,19,25,21,6,no
2093,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,25,22,6,no
2094,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no
2095,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no
2096,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,9.5,19,26,22,6,yes
2097,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,SUV,9.5,20,26,22,6,yes
2098,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,18,24,20,6,no
2099,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,18,24,20,6,no
2100,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,19,26,22,6,no
2101,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,19,26,22,6,no
2102,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no
2103,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no
2104,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,18,24,20,6,no
2105,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,6,18,24,20,6,no
2106,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,6,19,26,22,6,no
2107,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,SUV,6,20,26,22,6,no
2108,SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,17,24,20,6,no
2109,SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,17,24,20,6,no
2110,SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,16,21,18,5,no
2111,SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,16,21,18,5,no
2112,SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,19,28,22,6,yes
2113,SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,20,28,23,7,yes
2114,SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,19,28,22,6,no
2115,SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,20,28,23,7,yes
2116,SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,station wagon,7,19,27,22,6,yes
2117,SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,station wagon,7,19,27,22,6,yes
2118,SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,station wagon,6,19,27,22,6,no
2119,SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,station wagon,6,19,27,22,6,no
2120,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,SUV,6,16,22,18,5,no
2121,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,17,22,19,5,no
2122,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,FA,SUV,6,16,21,18,5,no
2123,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,17,21,19,5,no
2124,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,SUV,6,16,22,18,5,no
2125,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,17,22,19,5,no
2126,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,CA,SUV,6,16,21,18,5,no
2127,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,17,21,19,5,no
2128,SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,19,28,22,6,yes
2129,SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,20,28,23,7,yes
2130,SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,19,28,22,6,no
2131,SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,20,28,23,7,yes
2132,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,30,25,7,yes
2133,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,23,31,26,8,yes
2134,SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,21,28,24,7,yes
2135,SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,FA,station wagon,6,21,28,24,7,yes
2136,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,22,30,25,7,yes
2137,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,station wagon,6,22,30,25,7,yes
2138,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,22,30,25,7,yes
2139,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,23,31,26,8,yes
2140,SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,21,28,24,7,yes
2141,SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,CA,station wagon,6,21,28,24,7,yes
2142,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,6,22,30,25,7,yes
2143,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,station wagon,6,22,30,25,7,yes
2144,SUZUKI XL7,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FC,SUV,7,16,22,18,5,no
2145,SUZUKI XL7,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FC,SUV,7,15,22,18,5,no
2146,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,15,19,17,4,no
2147,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,14,17,15,3,no
2148,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,16,21,18,5,no
2149,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,16,20,17,4,no
2150,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,16,21,18,5,no
2151,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,16,20,17,4,no
2152,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,15,19,17,4,no
2153,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,14,17,15,3,no
2154,TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,large car,7,19,28,22,6,yes
2155,TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,large car,6,19,28,22,6,no
2156,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,9.5,21,31,25,7,yes
2157,TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,midsize car,7,21,31,25,7,yes
2158,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,7,21,31,25,7,yes
2159,TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,7,19,28,22,6,yes
2160,TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,21,31,25,7,yes
2161,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,21,31,25,7,yes
2162,TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,19,28,22,6,no
2163,TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,9.5,33,34,34,9,yes
2164,TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,midsize car,8,33,34,34,9,yes
2165,TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,26,35,29,8,yes
2166,TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,28,37,31,9,yes
2167,TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,26,35,29,8,yes
2168,TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,28,37,31,9,yes
2169,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,16,20,18,5,no
2170,TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,FA,SUV,6,15,18,16,4,no
2171,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,16,20,17,4,no
2172,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,6,16,20,18,5,no
2173,TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,CA,SUV,6,15,18,16,4,no
2174,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,6,16,20,17,4,no
2175,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,CA,SUV,7,18,24,20,6,yes
2176,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,7,17,23,19,5,no
2177,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,FA,SUV,6,18,24,20,6,no
2178,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,17,23,19,5,no
2179,TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,CA,SUV,9,27,25,26,8,yes
2180,TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,FA,SUV,8,27,25,26,8,yes
2181,TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,13,18,15,3,no
2182,TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,13,18,15,3,no
2183,TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,station wagon,7,25,31,27,8,yes
2184,TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,7,26,33,29,8,yes
2185,TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,station wagon,6,25,31,27,8,yes
2186,TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,26,33,29,8,yes
2187,TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,CA,midsize car,9.5,48,45,46,10,yes
2188,TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,FA,midsize car,8,48,45,46,10,yes
2189,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,21,27,24,7,yes
2190,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,7,20,25,22,6,yes
2191,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,19,27,22,6,yes
2192,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,19,26,21,6,yes
2193,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,21,27,24,7,yes
2194,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,20,25,22,6,no
2195,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,19,27,22,6,no
2196,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,19,26,21,6,no
2197,TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,27,23,7,yes
2198,TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,21,29,24,7,yes
2199,TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,27,23,7,yes
2200,TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,21,29,24,7,yes
2201,TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CA,station wagon,7,22,28,24,7,yes
2202,TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,7,22,28,24,7,yes
2203,TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,FA,station wagon,6,22,28,24,7,yes
2204,TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,22,28,24,7,yes
2205,TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,26,32,28,8,yes
2206,TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,27,33,29,8,yes
2207,TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,3,26,32,28,8,no
2208,TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,small car,3,27,33,29,8,no
2209,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,SUV,7,14,17,15,3,no
2210,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,SUV,7,13,16,14,2,no
2211,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,SUV,7,14,19,15,3,no
2212,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,7,13,18,15,3,no
2213,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,SUV,6,14,17,15,3,no
2214,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,13,16,14,2,no
2215,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,14,19,15,3,no
2216,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,13,18,15,3,no
2217,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,minivan,7,17,23,19,5,no
2218,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,minivan,7,16,21,18,5,no
2219,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,minivan,6,17,23,19,5,no
2220,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,minivan,6,16,21,18,5,no
2221,TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,21,31,25,7,yes
2222,TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,CA,small car,7,22,31,25,7,yes
2223,TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,small car,7,18,27,21,6,yes
2224,TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,21,31,25,7,yes
2225,TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,22,31,25,7,yes
2226,TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,18,27,21,6,no
2227,TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,small car,7,18,26,21,6,yes
2228,TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,18,26,21,6,no
2229,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,19,25,21,6,no
2230,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,20,25,22,6,no
2231,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,19,25,21,6,no
2232,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,20,25,22,6,no
2233,TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,17,22,19,5,no
2234,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,19,25,21,6,no
2235,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,6,20,25,22,6,no
2236,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,19,25,21,6,no
2237,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,6,20,25,22,6,no
2238,TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,CA,pickup,6,17,22,19,5,no
2239,TOYOTA Tacoma,4.0,(6 cyl),Man-6,2WD,Gasoline,FA,pickup,6,15,19,17,4,no
2240,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,16,20,18,5,no
2241,TOYOTA Tacoma,4.0,(6 cyl),Man-6,4WD,Gasoline,FA,pickup,6,15,18,16,4,no
2242,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,16,20,18,5,no
2243,TOYOTA Tacoma,4.0,(6 cyl),Man-6,2WD,Gasoline,CA,pickup,6,15,19,17,4,no
2244,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,16,20,18,5,no
2245,TOYOTA Tacoma,4.0,(6 cyl),Man-6,4WD,Gasoline,CA,pickup,6,15,18,16,4,no
2246,TOYOTA Tacoma,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,16,20,18,5,no
2247,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,pickup,7,14,17,15,3,no
2248,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,pickup,7,13,16,15,3,no
2249,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,pickup,7,14,18,16,4,no
2250,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,pickup,7,13,17,14,2,no
2251,TOYOTA Tundra,4.0,(6 cyl),Auto-S5,2WD,Gasoline,FA,pickup,6,15,19,17,4,no
2252,TOYOTA Tundra,4.0,(6 cyl),Auto-S5,2WD,Gasoline,CA,pickup,6,15,19,17,4,no
2253,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,pickup,6,14,17,15,3,no
2254,TOYOTA Tundra,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,pickup,6,13,16,15,3,no
2255,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,pickup,6,14,18,16,4,no
2256,TOYOTA Tundra,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,pickup,6,13,17,14,2,no
2257,TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,7,29,35,31,9,yes
2258,TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,29,36,32,9,yes
2259,TOYOTA Yaris,1.5,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,29,35,31,9,yes
2260,TOYOTA Yaris,1.5,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,29,36,32,9,yes
2261,VOLKSWAGEN Eos,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes
2262,VOLKSWAGEN Eos,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,21,30,24,7,yes
2263,VOLKSWAGEN Eos,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes
2264,VOLKSWAGEN Eos,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,21,30,24,7,yes
2265,VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,19,26,22,6,no
2266,VOLKSWAGEN Eos,3.2,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,19,26,22,6,no
2267,VOLKSWAGEN GTI,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes
2268,VOLKSWAGEN GTI,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,22,29,25,7,yes
2269,VOLKSWAGEN GTI,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes
2270,VOLKSWAGEN GTI,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,22,29,25,7,yes
2271,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,21,29,24,7,yes
2272,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,9.5,21,29,24,7,yes
2273,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,small car,9,21,29,24,7,yes
2274,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,small car,9,21,29,24,7,yes
2275,VOLKSWAGEN Jetta,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes
2276,VOLKSWAGEN Jetta,2.0,(4 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,22,29,25,7,yes
2277,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,small car,7,21,29,24,7,yes
2278,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,21,29,24,7,yes
2279,VOLKSWAGEN Jetta,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes
2280,VOLKSWAGEN Jetta,2.0,(4 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,22,29,25,7,yes
2281,VOLKSWAGEN Jetta,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,small car,6,21,29,24,7,yes
2282,VOLKSWAGEN Jetta,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,21,29,24,7,yes
2283,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,CA,station wagon,9.5,21,29,24,7,yes
2284,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,CA,station wagon,9.5,21,29,24,7,yes
2285,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Man-5,2WD,Gasoline,FA,station wagon,9,21,29,24,7,yes
2286,VOLKSWAGEN Jetta Wagon,2.5,(5 cyl),Auto-S6,2WD,Gasoline,FA,station wagon,9,21,29,24,7,yes
